date,Open,Q,H,Close,Volume,Close_time,Qoute_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Can_be_ignored
1637048100000,60635.76000000,60647.00000000,47091.32000000,60475.83000000,4.24448300,1637048399999,243837.35999355,412,2.74464300,166249.57789637,0
1637048400000,60475.83000000,60564.16000000,60211.11000000,60553.34000000,3.90943000,1637048699999,236414.73620096,534,3.29945300,199557.15484173,0
1637048700000,60557.58000000,60647.18000000,58127.72000000,60647.18000000,4.32161600,1637048999999,260021.16155291,375,2.41988700,146535.95310162,0
1637049000000,60647.18000000,60897.92000000,59088.40000000,60646.24000000,4.34607600,1637049299999,262607.15221517,496,2.96493700,179603.00701852,0
1637049300000,60634.21000000,61397.43000000,59605.17000000,60797.16000000,4.31884800,1637049599999,262059.22213526,556,3.01210300,183108.05545175,0
1637049600000,60797.16000000,60841.53000000,57531.17000000,60775.43000000,4.84588100,1637049899999,291841.67107005,483,2.58881900,157178.62398855,0
1637049900000,60777.32000000,61456.28000000,60474.99000000,60889.66000000,2.99982700,1637050199999,182634.97120487,422,2.12508300,129495.59546297,0
1637050200000,60897.49000000,60939.89000000,60545.76000000,60753.64000000,1.71283600,1637050499999,104180.03967314,345,1.40411900,85409.85959490,0
1637050500000,60756.68000000,60775.67000000,60545.76000000,60753.22000000,1.63082800,1637050799999,98977.00484300,316,1.17622100,71399.07419725,0
1637050800000,60753.23000000,61262.69000000,60605.05000000,60812.83000000,2.89223600,1637051099999,175894.03314740,373,1.76252500,107288.54556595,0
1637051100000,60812.84000000,60820.80000000,60685.56000000,60736.08000000,1.30644800,1637051399999,79344.69548477,260,1.15333100,70043.67499164,0
1637051400000,60733.94000000,61101.28000000,59999.00000000,60854.10000000,2.25545100,1637051699999,137034.03800500,351,1.69385600,103050.75415868,0
1637051700000,60861.71000000,61431.39000000,60533.66000000,60884.78000000,2.16627100,1637051999999,131793.81573243,301,1.45812000,88782.71851922,0
1637052000000,60883.52000000,61585.89000000,59928.33000000,60990.49000000,3.59276700,1637052299999,218875.08884960,448,2.58555600,157752.74009469,0
1637052300000,60983.00000000,61141.35000000,60980.80000000,60980.80000000,0.40952500,1637052599999,25017.35419825,30,0.39556900,24166.16554725,0
